Nodes,Percentagem,Edges,Perc_k,k,Result,Basic_Operations,Time,Memory
72,25,639,50,36,False,6454,0.003467082977294922,0.0
72,25,639,75,54,False,6454,0.0046138763427734375,0.0
72,50,1278,12,8,False,8244,0.0018689632415771484,0.0
72,50,1278,25,18,False,8244,0.0037381649017333984,0.0
72,50,1278,50,36,False,8244,0.005607128143310547,0.0
72,50,1278,75,54,False,8244,0.007475852966308594,0.0
72,75,1917,12,8,True,4345,0.001207113265991211,0.0
72,75,1917,25,18,False,10016,0.00393986701965332,0.0
72,75,1917,50,36,False,10016,0.0066759586334228516,0.0
72,75,1917,75,54,False,10016,0.009421825408935547,0.0
73,12.5,328,12,8,False,6008,0.0008487701416015625,0.0
73,12.5,328,25,18,False,6008,0.0016887187957763672,0.0
73,12.5,328,50,36,False,6008,0.002536773681640625,0.0
73,12.5,328,75,54,False,6008,0.003384828567504883,0.0
73,25,657,12,8,False,6788,0.0012011528015136719,0.0
73,25,657,25,18,False,6788,0.0024039745330810547,0.0
73,25,657,50,36,False,6788,0.003604888916015625,0.0
73,25,657,75,54,False,6788,0.004803895950317383,0.0
73,50,1314,12,8,False,8070,0.0019371509552001953,0.0
73,50,1314,25,18,False,8070,0.003873109817504883,0.0
73,50,1314,50,36,False,8070,0.005820274353027344,0.0
73,50,1314,75,54,False,8070,0.00782632827758789,0.0
73,75,1971,12,8,True,553,0.00013113021850585938,0.0
73,75,1971,25,18,False,10693,0.0029129981994628906,0.0
73,75,1971,50,36,False,10693,0.005697965621948242,0.0
73,75,1971,75,54,False,10693,0.008478879928588867,0.0
74,12.5,338,12,8,False,6217,0.0008981227874755859,0.0
74,12.5,338,25,18,False,6217,0.001783132553100586,0.0
74,12.5,338,50,37,False,6217,0.002669095993041992,0.0
74,12.5,338,75,55,False,6217,0.003564119338989258,0.0
74,25,675,12,8,False,6815,0.0012450218200683594,0.0
74,25,675,25,18,False,6815,0.0024781227111816406,0.0
74,25,675,50,37,False,6815,0.003705263137817383,0.0
74,25,675,75,55,False,6815,0.004931211471557617,0.0
74,50,1350,12,8,False,8816,0.0020830631256103516,0.0
74,50,1350,25,18,False,8816,0.0041561126708984375,0.0
74,50,1350,50,37,False,8816,0.006228923797607422,0.0
74,50,1350,75,55,False,8816,0.008302927017211914,0.0
74,75,2026,12,8,True,681,0.00016117095947265625,0.0
74,75,2026,25,18,False,10663,0.003046274185180664,0.0
74,75,2026,50,37,False,10663,0.0059261322021484375,0.0
74,75,2026,75,55,False,10663,0.008807182312011719,0.0
75,12.5,347,12,9,False,6267,0.0009033679962158203,0.0
75,12.5,347,25,18,False,6267,0.0018062591552734375,0.0
75,12.5,347,50,37,False,6267,0.002707242965698242,0.0
75,12.5,347,75,56,False,6267,0.0036132335662841797,0.0
75,25,694,12,9,False,6929,0.0012717247009277344,0.0
75,25,694,25,18,False,6929,0.002537965774536133,0.0
75,25,694,50,37,False,6929,0.003804922103881836,0.0
75,25,694,75,56,False,6929,0.005075931549072266,0.0
75,50,1388,12,9,False,8830,0.0020837783813476562,0.0
75,50,1388,25,18,False,8830,0.0041658878326416016,0.0
75,50,1388,50,37,False,8830,0.006248950958251953,0.0
75,50,1388,75,56,False,8830,0.008334159851074219,0.0
75,75,2081,12,9,True,3587,0.0008902549743652344,0.0
75,75,2081,25,18,False,11003,0.0038862228393554688,0.0
75,75,2081,50,37,False,11003,0.006887197494506836,0.0
75,75,2081,75,56,False,11003,0.00988316535949707,0.0
76,12.5,356,12,9,False,6440,0.0009250640869140625,0.0
76,12.5,356,25,19,False,6440,0.0018639564514160156,0.0
76,12.5,356,50,38,False,6440,0.0027930736541748047,0.0
76,12.5,356,75,57,False,6440,0.003720998764038086,0.0
76,25,712,12,9,False,7318,0.0013229846954345703,0.0
76,25,712,25,19,False,7318,0.0026471614837646484,0.0
76,25,712,50,38,False,7318,0.0039670467376708984,0.0
76,25,712,75,57,False,7318,0.0052869319915771484,0.0
76,50,1425,12,9,False,9903,0.0022208690643310547,0.0
76,50,1425,25,19,False,9903,0.004437923431396484,0.0
76,50,1425,50,38,False,9903,0.006650686264038086,0.0
76,50,1425,75,57,False,9903,0.008862972259521484,0.0
76,75,2138,12,9,False,11286,0.003075122833251953,0.0
76,75,2138,25,19,False,11286,0.006147146224975586,0.0
76,75,2138,50,38,False,11286,0.009226083755493164,0.0
76,75,2138,75,57,False,11286,0.01230001449584961,0.0
77,12.5,366,12,9,False,6635,0.0009701251983642578,0.0
77,12.5,366,25,19,False,6635,0.0019261837005615234,0.0
77,12.5,366,50,38,False,6635,0.0028901100158691406,0.0
77,12.5,366,75,57,False,6635,0.003859996795654297,0.0
77,25,732,12,9,False,7495,0.0013692378997802734,0.0
77,25,732,25,19,False,7495,0.0027451515197753906,0.0
77,25,732,50,38,False,7495,0.0041141510009765625,0.0
77,25,732,75,57,False,7495,0.005487203598022461,0.0
77,50,1463,12,9,False,9068,0.0022161006927490234,0.0
77,50,1463,25,19,False,9068,0.004426002502441406,0.0
77,50,1463,50,38,False,9068,0.006637096405029297,0.0
77,50,1463,75,57,False,9068,0.008849859237670898,0.0
77,75,2194,12,9,False,11669,0.0032241344451904297,0.0
77,75,2194,25,19,False,11669,0.006436824798583984,0.0
77,75,2194,50,38,False,11669,0.009654998779296875,0.0
77,75,2194,75,57,False,11669,0.012866973876953125,0.0
78,12.5,375,12,9,False,6867,0.0009980201721191406,0.0
78,12.5,375,25,19,False,6867,0.001986980438232422,0.0
78,12.5,375,50,39,False,6867,0.00298309326171875,0.0
78,12.5,375,75,58,False,6867,0.003971099853515625,0.0
78,25,751,12,9,False,7649,0.001405954360961914,0.0
78,25,751,25,19,False,7649,0.0028078556060791016,0.0
78,25,751,50,39,False,7649,0.004212856292724609,0.0
78,25,751,75,58,False,7649,0.00561976432800293,0.0
78,50,1502,12,9,False,9413,0.0023169517517089844,0.0
78,50,1502,25,19,False,9413,0.004616260528564453,0.0
78,50,1502,50,39,False,9413,0.006925106048583984,0.0
78,50,1502,75,58,False,9413,0.009233236312866211,0.0
78,75,2252,12,9,True,1436,0.00031495094299316406,0.0
78,75,2252,25,19,False,13637,0.00380706787109375,0.0
78,75,2252,50,39,False,13637,0.007219076156616211,0.0
78,75,2252,75,58,False,13637,0.010629892349243164,0.0
79,12.5,385,12,9,False,6988,0.0010311603546142578,0.0
79,12.5,385,25,19,False,6988,0.002044200897216797,0.0
79,12.5,385,50,39,False,6988,0.003061056137084961,0.0
79,12.5,385,75,59,False,6988,0.004084110260009766,0.0
79,25,770,12,9,False,7776,0.0014500617980957031,0.0
79,25,770,25,19,False,7776,0.002971172332763672,0.0
79,25,770,50,39,False,7776,0.004441022872924805,0.0
79,25,770,75,59,False,7776,0.005897045135498047,0.0
79,50,1540,12,9,False,10082,0.0024580955505371094,0.0
79,50,1540,25,19,False,10082,0.0049059391021728516,0.0
79,50,1540,50,39,False,10082,0.007328033447265625,0.0
79,50,1540,75,59,False,10082,0.009743213653564453,0.0
79,75,2311,12,9,False,11846,0.003407001495361328,0.0
79,75,2311,25,19,False,11846,0.006891965866088867,0.0
79,75,2311,50,39,False,11846,0.010334014892578125,0.0
79,75,2311,75,59,False,11846,0.013979911804199219,0.0
